,Datetime,Tweet Id,Text,Username
6966,2022-07-22 23:13:50+00:00,1550620162314735616,@clintonkane #MAYBESOMEDAYITLLALLBEOK is helping me heal so much rn 😭 I’m going through a shit breakup and it makes me feel a little better when I listen to it 🥺😭💙 @clintonkane,gracekuettel
6967,2022-07-22 22:46:19+00:00,1550613236063633415,They take forever to heal 😭 https://t.co/h9vJUr4FPJ,JenCordova92
6968,2022-07-22 22:22:02+00:00,1550607126350929920,Oh damn 😤 Heal quickly💪🏾 @_Kingben_ https://t.co/MBcdFWAoqN,andyliburd
6969,2022-07-22 21:42:15+00:00,1550597114446716928,@AlphaTorrie Good yes relax and heal!,JoshuaGayman1
6970,2022-07-22 21:27:50+00:00,1550593486826635264,@_Prettyyassh Wow my condolences.  Praying God keeps u and yours and helps you two heal even after these tragic circumstances 🙏,DonRassy2
6971,2022-07-22 21:20:14+00:00,1550591575507566593,@Bobsi352 @BobbiDee7 Good for you to open your heart like this. I honour you for having the courage to speak your truth. By releasing this you are breaking free. You are helping to heal your feelings of grief. Let them go and free yourself. Focus more on you now beautiful one. ❤️,Aqualily01
6972,2022-07-22 21:15:53+00:00,1550590477803610114,@IloveJesus1975 🙏 please heal this precious little angel🙏,TmTCharlie
6973,2022-07-22 21:14:25+00:00,1550590109417889792,"@Nicole_Lee_Sch @bennessb Catch 22: if you're not functional, you're counseled to increase level of function and if you don't/can't you're not motivated to heal. If you are functioning, then you're not sick.",alisonpalk
6974,2022-07-22 21:14:17+00:00,1550590077251661824,"@tonybellerose I am so sorry, and hope you heal quickly. I, too, am a fall risk.",Nainsi426
6975,2022-07-22 21:11:51+00:00,1550589466225557506,We have 10 days to heal an acne face before seventh grade starts.,16p11dot2ds
6976,2022-07-22 21:09:09+00:00,1550588783300554757,Lord heal me from myself … 💔💔🥺,dead_tingzz
6977,2022-07-22 20:51:11+00:00,1550584263388680192,"Our only requirement is to believe. 

Our thinking, needs to be in line with the finished work. 

We need to be convinced of God's willingness to heal. 

We need to see it, live it, and proclaim it as so and that it is finished!",youngpnelson
6978,2022-07-22 20:38:55+00:00,1550581175910948864,"what I want to become in life is not what everyone is running behind. I want to become a comfort person. their go to. their favourite. the person they wanna heal with, a good listener. ‘the person who everyone thinks of when they’re at their lowest’ I want to become that!",iam_onlyhumann
6979,2022-07-22 20:25:17+00:00,1550577743984840710,@Tonyhouston111 sad indeed. They didn’t do the work to heal themselves and there children fortunately are. Their children can identify trauma bonds/responses and choose to say no and cut that out of their lives for their mental health.,thechub_b_w
6980,2022-07-22 19:43:29+00:00,1550567225110589440,"@ClaudiaC @LornaSuzuki @DebraPurdyKong @MMarcusALopes @YouTravel @jpmcleanauthor @lvoisin @LisetteBrodey @TheresaSnyder19 @aeTyree @2RobinLyons @AndreaGer @Neil_ODonnell @DanMcNeil888 @elleboca Three months. I think that's what I was told today. Are you good at being gentle with yourself, allowing the time necessary to properly heal? I certainly try but don't always succeed. Trying harder this time.",bookmark_terry
6981,2022-07-22 19:29:10+00:00,1550563623235452930,"@jadedaf420 You will love again, only much smarter. Never never put yourself under a guy's thumb again. I found the love of my life after an abusive, tyrant. Now go heal.",mightymercer44
6982,2022-07-22 19:16:44+00:00,1550560496033714177,The unnecessary attention y’all be wanting is INSANE!  Deal with that heart break in peace and heal …stop humiliating yourself for attention ya look dumb,brandiimanii
6983,2022-07-22 18:31:34+00:00,1550549126189907968,"I use my life to help inspire, support &amp; love others I use my hands to calm, heal &amp; give hope I use my tears to encourage, listen &amp; give strength I never know the day of my last mission or the hour of my last dream but my heart is warmed knowing that my very being wasn't in vain",ChucksView_
6984,2022-07-22 18:25:11+00:00,1550547521503694850,"@POTUS Mr.President, please rest. You inherited a truly chaotic mess from the worst President I’ve known during my 66 years. It’s amazing you work as much as you do, having to deal with all the manure he left  You’ve been all over the world trying to keep us all together.Heal thoroughly",KayCormick15
6985,2022-07-22 18:23:19+00:00,1550547052488052736,@tracey_leaver Thanks! No stitches for this one so it’ll heal quicker but still have to be careful. Just glad both extractions were back teeth,SarahHandy_
6986,2022-07-22 18:20:09+00:00,1550546253812903937,"We are looking for visionary women who would enjoy a weekend in nature with feminine leaders and are ready to accept that we are enough, that we are ready to heal, lead, be present in our bodies and be eternally fierce. #WomenSupportingWomen",ChristenLien
6987,2022-07-22 18:02:40+00:00,1550541853837377536,"“Degeneration of the UCL, not thickness, was related to greater elbow joint gapping.”

I think this is something that needs to be considered when our young athletes start complaining of elbow pain.  This damage doesn’t just heal and go away.

https://t.co/XOJxsWxD0H",Tywhite27
6988,2022-07-22 17:51:21+00:00,1550539008320892929,"All I have to say is this afternoon right now is that I'm glad to see there is some patriots in the GOP party!
It's about time they come back and work for the PPL!
Democracy needs to heal it needs the Patriots the PPL have elected!
Two party equals good politics for the people!",Jessiesuzie24
6989,2022-07-22 17:44:48+00:00,1550537356528304133,People stop trying to heal on social media… if you’re going through a family problem or what not just get off social media… constantly posting it on social media is attention seeking,TerrelleJackson
6990,2022-07-22 17:36:52+00:00,1550535361096556544,"What the enemy think is going to hurt you, God is going to use to heal you. 
#ImInTheWord",Shawntebell2
6991,2022-07-22 17:34:45+00:00,1550534827656773632,"@MQuigley1963 I believe it exists &amp; can help heal the heart &amp; soul, but I also believe in the 80s ballad ""Sometimes Love Just Ain't Enough.""",Jaybird_Walker
6992,2022-07-22 16:55:40+00:00,1550524991816404992,If it don’t get me paid if it ain’t bout my daughters or heal my pain or free my potnas.. ion wanna hear da shit… I got enough shit I’m dealin wit,StraightCashKJ
6993,2022-07-22 16:54:30+00:00,1550524699389661184,"Getting back to business down at @TheSeaportNYC with my boy, @GregAndElysee, who took some time off from boxing training to allow a herniated disk in his neck to heal up. It’s good to be working with you again brother! https://t.co/F1F3lW6rTX #FridayMorning #TheSeaport #NYC",BushidoRalphNYC
6994,2022-07-22 16:50:09+00:00,1550523603539660800,"“Only Love will heal all that’s been lost
The cost of not sharing our fears 
Has Seared our souls with grief 
It’s time for some relief!”-Queen V
#KingdomBusiness 
#poetrycommunity 
#PoeticJustUs
@tylerperry 👑@BishopJakes 🎺@Oprah 😇
 https://t.co/me9qJ7t47D ❤️‍🔥 https://t.co/h447mDvYJY",Veronic22901078
6995,2022-07-22 16:45:07+00:00,1550522339908993025,@CaligirlJkidd Lord I pray u heal our dear friend. U are the Alpha and omega the beginning and the end. U are Dr. God! In MIGHTY name I pray amen!,shannon_aman
6996,2022-07-22 16:28:33+00:00,1550518168757608454,"Fuck! Foot feels worse today 😓
At this point I feel like gnawing it off would heal faster than whatever tf is wrong with it rn",Batibat1818
6997,2022-07-22 15:40:44+00:00,1550506133990920192,"@SSchnellbach_WX My son accidentally did that to my fiance a couple years ago. Took a while to heal up, but nothing time didn't fix. Sure was annoying for her though.",NickHum89508601
6998,2022-07-22 15:31:06+00:00,1550503710068973573,"@snacktheask Rest up, bless up, heal up!

Strength health and blessings, fam!

💜💪🏼📈💯",GillinOakhill
6999,2022-07-22 15:23:18+00:00,1550501748988678144,"my friends hold a really big part in helping me heal thru the pain i go thru, i have such an amazing support system &amp; for that I’m forever grateful 🫶🏼",braannnddddi
7000,2022-07-22 15:14:35+00:00,1550499555929726976,"@AndyStanley He’s got the same heart for Jesus Christ you do and is spreading REVIVAL in AMERICA and the world. I thank you both as our hearts see… God’s Grace in and on Americans to heal our wounded precious people, children, and democracy. Thanks Andy ✝️🥰🇺🇸⛪️👍👍",BowlingCombest
7001,2022-07-22 15:10:58+00:00,1550498645413429249,Knowledge IS Growth 🇺🇸✌️🌎 Keep HELPING to “HEAL THE WORLD” Michael Jackson 🙏 30 Foods You've Been Storing All Wrong https://t.co/wQQ3zUDwbp via @YouTube,sdeidjs
7002,2022-07-22 15:06:29+00:00,1550497517548314625,@TheKateBoyd Actually many parts of me are survival mode and I just want to heal.,BeknJ
7003,2022-07-22 14:57:51+00:00,1550495344416391170,"Heal your heart with looking into my eyes
—————————————
Muse : Colin Munie
📸: @HECLover_ 
——————————————
#photography #share #confidence #photoshoot #quality #support #stl #stlphotographer #stlmodels #Chicago #newyorkcity #lgbtq https://t.co/6l7Up8m4mM",HECLover_
7004,2022-07-22 14:47:05+00:00,1550492633046319104,does anyone wanna go on one of those trips to the mushroom farm and just heal like you see on goop? cause that sounds like a much needed journey for me lol,mightbeshea
7005,2022-07-22 14:14:43+00:00,1550484489096335362,I love that @SnoopDogg was trying to get everyone off dope and on chronic. If people just understood #cannabis better. Plants heal. Pharmaceuticals kill. Thank you for coming to my Tiffany talk. I’m going to deliver muffins to the boy king. https://t.co/ZdO6YweY1Z,EconTiff
7006,2022-07-22 14:02:01+00:00,1550481295033212929,I tried this once. I had to heal from that too. https://t.co/0ROL5rI8s5,deepwithfuture
7007,2022-07-22 13:37:45+00:00,1550475184754270210,"""In order to heal properly, you must walk away from the one who broke you.""  #truth",scottieb_24
7008,2022-07-22 13:31:10+00:00,1550473528230772738,you cannot heal in the same environment https://t.co/9JzQ6DuhQG,lee_mlam
7009,2022-07-22 13:09:36+00:00,1550468100738498560,“Caring is more than showing concern. It’s reaching out to see who’s hurting and taking action to help them heal.” https://t.co/O3dB1kr951,RachelBWeaver
7010,2022-07-22 12:47:54+00:00,1550462641155366912,"@Lando_Horror In the past, I’ve had no issue doing it bc I needed the money for my medical bills (though I have some resentment abt not being allowed the time I needed to heal). I’ve found it necessary to draw the line lately, as all that OT means I can’t do the work I need to aid my community",FilmandFishnets
7011,2022-07-22 12:42:38+00:00,1550461316921528321,haven’t helped heal her. I sincerely believe greed and grift never pays off. At the end of the day be good to others and hope for the best.,mamacrat
7012,2022-07-22 12:30:15+00:00,1550458198108393472,@lynnwar23990144 @WatchMyReview @DwayneNHL @MannyTerrebonne @MinorMidgetGTHL @TRicky4477 @JP8830763240 @LeafStew @bettertoenails @Huddy77792744 @xxxLairdxxx @alfred_jens @davwain1 @NumbrrzzR @pmrazek34 @MapleLeafs @Sportsnet @FAN590 @JDBunkis Hum I'm not so sure about the fact Price's career is over. He took time to recover &amp; rest. Tried new medical thing to heal his injured knee. He's 35 not 40. His cup window is definitely closed with Habs. But team like Leafs why not?!,DenisPMtl
7013,2022-07-22 12:18:01+00:00,1550455121552752642,"@convergefaith Such a beautiful book that was richer for reading it slowly, daily, w/ a friend. Cole Arthur Riley's amazing reflections on life, faith, pain, bodies, healing, the stories we need to tell, and how we heal--ourselves and each other--often. 
Cole Arthur Riley's ""This Here Flesh.""",Bonnie_Wilcox
7014,2022-07-22 12:14:22+00:00,1550454200924098560,"Jesus left and went into one of their synagogues, where there was a man whose hand was paralyzed. Some Pharisees wanted to accuse Jesus of doing something wrong, so they asked him, “Is it right to heal someone on the Sabbath?” https://t.co/htE4zvHbvd",ThatOutd00rGuy
7015,2022-07-22 11:43:01+00:00,1550446313376030720,"HATE has 4 letters so does LOVE
ENEMIES has 7 letters so does FRIENDS
LYING has 5 letters so does TRUTH
NEGATIVE has 8 letters so does POSITIVE
CRY has 3 letters so does JOY
ANGER has 5 letters so does HAPPY
HURT has 4 letters so does HEAL
RIGHT has 5 letters so does WRONG",ClifMarshall
7016,2022-07-22 11:40:17+00:00,1550445625652690945,"Ballet After Dark is a dynamic organization that has been providing creative and innovative ways for Baltimore City residents to heal from their traumas. 

https://t.co/0iTbviCpE7
Info@balletafterdark.com
https://t.co/glj3gUpbZE https://t.co/mIT9KVnI6G",BalletAfterDark
7017,2022-07-22 10:45:51+00:00,1550431927290806272,"They say it Takes a Village to Raise a Child , but it Also takes a Woman to Heal a Man properly &amp; it also Takes a Man to Protect those Women within that Village ! 

Because a Real Woman is going to be your Peace in whatever situation you may be going through &amp; Not your headache.",MCKINEX
7018,2022-07-22 09:55:14+00:00,1550419186429616128,@Happydog___ God and Jesus please heal Jethro.,AlexBrannen10
7019,2022-07-22 09:54:59+00:00,1550419123657707520,We are releasing the People's #Clim8Hack recipes in an 8x8x8 #TippingPoint #ClimateAction Adventure Tour es a #demonstration of #MotherNature power to #Heal our planet with #love and #Clim8Hope.  Add your voice here https://t.co/mWrZFUyV2p https://t.co/DkAAIRyOpo https://t.co/w1W6kH449A,inbusiness4good
7020,2022-07-22 09:53:02+00:00,1550418634534682624,"We are releasing the People's #Clim8Hack recipes in an 8x8x8 #TippingPoint #ClimateAction Adventure Tour es a #demonstration of #MotherNature power to #Heal our planet with #love and #Clim8Hope.  Add your voice here https://t.co/mWrZFUyV2p https://t.co/DkAAIRyOpo
#GirlsEducation",inbusiness4good
7021,2022-07-22 09:20:13+00:00,1550410374985424896,"People that think time heals shit are idiots. Y’all do know scars never truly  completely heal right?

The healing comes from your inner self and acceptance that “🤷‍♀️🤷‍♀️ it is what it is I gotta be happy and do me”

Y’all don’t do that. That’s the problem y’all like being stuck",Aye_ItsDre
7022,2022-07-22 08:00:43+00:00,1550390367412924418,"@Food_2_Die_4 @jrockme @rnjonsee @ZTPetrizzo So you get a trial. But not one of those Joe Normal vs state that jam to 97% prosecution rates. You have the former president, an entire party still enterywining lies, &amp; some ""decent"" reps you'd never get struck who think ""we need to heal"", unwilling to accept God allowed this",dougman23
7023,2022-07-22 07:33:43+00:00,1550383574905262081,@FritzPicker Give your soul and life up to the Lord and he will give you peace and love.Heres my prayer Dear Lord please heal Frank from all the pain he's in. Give him a clear mind &amp; the mental and physical strength to move forward in his life. In our Lord Jesus name I pray Amen.,pugradmikesr
7024,2022-07-22 07:07:29+00:00,1550376970940194816,"@UltraRunner26 At first, I saw lover instead of lower and thought how sweet.

So sorry bro. Hope you heal well and soon. All the best.",StereoRooster
7025,2022-07-22 06:59:46+00:00,1550375028650258433,"The way I’m bout to heal every part of me that needs it,
Gon require time, accountability, action &amp; being present with myself.",Gjvx_
7026,2022-07-22 06:32:32+00:00,1550368176252375040,"Find someone who is patient with you as you heal from past trauma. 

If they can’t do the bare minimum they will just add more hurt to your life and you’ll just have more pain to heal from. 

Not worth it.",BeknJ
7027,2022-07-22 06:09:37+00:00,1550362410426347521,"@Food_2_Die_4 @jrockme @rnjonsee @ZTPetrizzo Investigate. There won't be a lone wolf MAGA w/mental issues. But how do you strike every Republican? There are people who actually believe we need to bury this to ""heal"". This cannot be compared aganst normal conviction %. This isn't a normal trial. Most cases settle. This won't",dougman23
7028,2022-07-22 06:04:07+00:00,1550361026461409280,"@marco_poll_o @Colleen21997353 I use Apple Music, too. I promise an hour or two of Chanticleer’s Ave Maria from that Magnificant album on repeat will heal a lot of worldly sorrows.",CherylM50784435
7029,2022-07-22 05:19:14+00:00,1550349731473367040,"@marco_poll_o @ruecox Yes, you don’t want pneumonia. When my immune system goes, it all goes to heck &amp; everything moves down into my chest. Juice lemons &amp; squeeze them in everything. Entire 🍋in your tea &amp; another 🍋 in your soda. Hot lemon 🍋 water &amp; honey. Prayers you heal soon. Sunshine. Music.",CherylM50784435
7030,2022-07-22 05:13:45+00:00,1550348351983349760,@NOIRLabAstro @KittPeakNatObs @ArizonaDOT This is so Sad!  Good luck and heal quick Kit Peak!!  Wild fires cause such tragedy!!,LKeese
7031,2022-07-22 04:50:07+00:00,1550342402510008320,"רק בפרבר עייף בארה״ב אתה יכול לשבת בפאב אירי, ולשמוע קריוקי של heal the world 🤷‍♂️",sronkar
7032,2022-07-22 04:49:33+00:00,1550342259115143168,"@DodgersNation Their bull pen has an on on going problem all year, they are winning despite a below average bull pen. This will be their Achilles heal come playoff time-  if not addressed asap",bobbafia
7033,2022-07-22 04:31:49+00:00,1550337795927031809,They don't wanna give you time to heal they just wanna bleed you dry fr,TheJackJones_
7034,2022-07-22 04:29:46+00:00,1550337282174885888,@LindaViking77 When you can’t heal them you put them out of their misery.,SoulCoffeeCmpy
7035,2022-07-22 04:23:30+00:00,1550335704823201792,"Observations from Summer 🌞 Camp:
1. Children have one goal in life: “line leader”. Nothing will stand in their way. NOTHING. 😈
2. If your home borders an elementary school, there’s a good chance a stray rocket or frisbee is lying your backyard.
3. Ice packs heal all ailments.",JennyMikBess
7036,2022-07-22 04:20:48+00:00,1550335024318275585,little miss thinking a new piercing will help heal her mentally,cassiesouderss
7037,2022-07-22 04:12:55+00:00,1550333039963668480,"@JustinTrudeau andra Tarantino/AP Photo]
Pope: Canada trip ‘pilgrimage of penance’ for Indigenous abuses
Pope Francis says he hopes the upcoming trip will help communities affected by abusive residential schools to heal https://t.co/BPEofaSHbl",Marcel71414901
7038,2022-07-22 04:06:40+00:00,1550331467158343680,"It will take a lot of time, more than most of us want, but I think America will heal.",LeDouxUSA
7039,2022-07-22 04:03:57+00:00,1550330782866182145,Heal so you don’t push away people God sent to help you 🙏🏽 #TrustGod u,alexgarzax
7040,2022-07-22 04:01:20+00:00,1550330126583332867,We are releasing the People's #Clim8Hack recipes in an 8x8x8 #TippingPoint #ClimateAction Adventure Tour es a #demonstration of #MotherNature power to #Heal our planet with #love and #Clim8Hope.  Add your voice here https://t.co/mWrZFUyV2p https://t.co/DkAAIRyOpo https://t.co/B1EWOCEM4q,inbusiness4good
7041,2022-07-22 03:57:26+00:00,1550329146361913346,We are releasing the People's #Clim8Hack recipes in an 8x8x8 #TippingPoint #ClimateAction Adventure Tour es a #demonstration of #MotherNature power to #Heal our planet with #love and #Clim8Hope.  Add your voice here https://t.co/mWrZFUyV2p https://t.co/DkAAIRyOpo https://t.co/fQue2TxOnp,inbusiness4good
7042,2022-07-22 03:56:05+00:00,1550328805717336064,"I learned to heal without venting. my life is not gonna be “the tea” 

giving it to God works just fine for me.",earthtotatum
7043,2022-07-22 03:54:33+00:00,1550328420575346688,We are releasing the People's #Clim8Hack recipes in an 8x8x8 #TippingPoint #ClimateAction Adventure Tour es a #demonstration of #MotherNature power to #Heal our planet with #love and #Clim8Hope.  Add your voice here https://t.co/mWrZFUyV2p https://t.co/DkAAIRyOpo https://t.co/uFzkbNp3sl,inbusiness4good
7044,2022-07-22 03:42:08+00:00,1550325293788942337,"Focus on God's plan for our lives, we can sometimes wonder off in thought about our own plans. God's plan is so much better 🌍🙏🙌❤️

#focus #faith #love #Godhasaplan #redeemed #fyp @ HEAL Outreach Inc https://t.co/jIHbFLD9jd",HEALOUTREACHINC
7045,2022-07-22 03:41:16+00:00,1550325076662181888,trump isn’t tripping on his traitorous sedition.. he’s gripping on his appearance of being unsure and words like yesterday.. let’s send this narcissist to fucking hell.. it will heal the world #Jan6Hearings #January6thCommitteeHearings,PiperDewn
7046,2022-07-22 03:28:59+00:00,1550321985581768704,Heal in private  Glow in public,iMichaelMick
7047,2022-07-22 03:15:36+00:00,1550318619103485953,"May GOD/UNIVERSE and our Angels  lay blessings, love, healing and abundance to all of you and yours. May all of life and our Mother Earth heal, flourish and ascend to peace,  love and freedom. https://t.co/Xi0Y5KcQLr",FrankAb60571777
7048,2022-07-22 03:04:39+00:00,1550315863299002368,Burgers can heal America 🍔🇺🇸✌🏾 https://t.co/ARSANAnekL,alikhaneats
7049,2022-07-22 02:43:41+00:00,1550310582997471232,"@mmejendouglas YAY!!! Rest and heal, my dear!",warriormegsie
7050,2022-07-22 02:42:11+00:00,1550310206822916097,@the5limreaper it took so long for the left side to heal tho 😩 much to think about,ladylasagna666
7051,2022-07-22 02:39:59+00:00,1550309653296386048,"Today #justiceforgrassy came to Queen’s Park. 
The decades long struggle to heal the land and the community is a shameful chapter of Ont history and a blight on our present. https://t.co/KmlmsT8HQF",irwinelman
7052,2022-07-22 02:39:38+00:00,1550309566205906944,"NOTHING TOLERATED IN KAREN AMERICA. 

ONLY WHITE MALE DEBAUCHERY. 

OUGHTA BRING THEM IN SO THEY CAN HEAL. 

@BrookeJenkinsSF https://t.co/RDjlz9lCOS",hadtodoitmyway
7053,2022-07-22 02:20:18+00:00,1550304702230839297,Do you know how hard it is to teach yourself to learn how to heal instead of venting to everyone? It’s something that I’m learning this year but it feels amazing.,chaosofmae
7054,2022-07-22 02:19:01+00:00,1550304378363338752,"Anyway, I’ll get off my soapbox now. I just believe in Votebeat and the power of local news. I believe it can heal broken systems, broken people. 

I think it can make our country as good as my grandparents and parents believed it to be.",TheNewsan
7055,2022-07-22 02:07:08+00:00,1550301386423775232,@MaeRaeTx1 Heal well!,citybusdriver17
7056,2022-07-22 02:00:09+00:00,1550299629329301504,@b_cuse_ Bummer! Was eager to ride together sometime soon. Heal up!,NathanPreheim
7057,2022-07-22 01:50:51+00:00,1550297289096253441,@tonybellerose @LisaMal20006007 It only hurts when I breathe.  Broken ribs are the worst.  Hope you heal up quickly.,Cyn8975
7058,2022-07-22 01:35:47+00:00,1550293499005833216,"Too like Asclepius many orphans are 
who sense the tragic story of their life 
defined by war between the rich and poor 
over the right to love in liberty 
though severed from domestic family rites 
that motivates their will to heal the sick.",Surazeus
7059,2022-07-22 01:35:46+00:00,1550293491762208769,"Too like Apollo many rich men are 
who rape trusting women against their will 
but kills them when they dare assert their choice 
to love the honest loyal man instead, 
then abandons his child to bureaucrats 
who teach the sad orphan to heal the sick.",Surazeus
7060,2022-07-22 01:35:14+00:00,1550293358945386497,And i dont know what needs to be heal or doesnt need to be healed.  Like im not the most handsome-ist or most athletic or gifted indovidual there is in the world. Plus i dont think id want to be like that.. I wouldnt mind playing my position and getting away from various eyes...,ProffessorGD
7061,2022-07-22 01:20:05+00:00,1550289544699953152,"Today my last day making you mFs feel good or cheering you up it’s time to heal me , help me if not no use do smile or talk to me bye ✌️ 😏",RenatheeVibe
7062,2022-07-22 01:11:08+00:00,1550287292446679041,@POTUS I PRAY THAT GOD WILL HEAL AND RESTORE YOU President Biden.,ColumbusProphet
7063,2022-07-22 01:10:18+00:00,1550287083658510338,Well for starters no else can be you like you and that alone makes u attractive and there’s someone who only wants what YOU have to offer. So once u own ur unique sex appeal others r gonna love it as well. If not they’re prob dealing with issue good looks couldn’t heal #BAM https://t.co/cQXDVPfMwQ,Brandonismusic
7064,2022-07-22 00:54:59+00:00,1550283229428682752,"This is Pathetic..., Yanks just can't beat Stros no matter what is tried!! Seems to be an Achilles Heal!! 😥😢 https://t.co/Cbx4ie8uNl",MeKiRoMoHamm
7065,2022-07-22 00:37:34+00:00,1550278846561357825,"Those who hurt themselves don't look for attention, we look for relief! My arms use to look like the 1 below &amp; in those moments that was the only comfort I felt. Its been 14 years since I've done it &amp; I still fight these urges multiple times per week. It takes time! #heal #trauma https://t.co/KRPUVxJ7aO",SenoraVaquera
7066,2022-07-22 00:12:48+00:00,1550272614970433538,"@PupRsq @NanaNeek Yes! Terrific news! So glad no rehab. I’m I still have nightmares. Terrible nurses but good PT/OT. I’m the worst patient. I think just because I felt better I could bend, stretch etc.,etc..Rest and kick back and heal! Keep us informed! 👏👏👏👍🏻🌺🌺🌺",a220_angela
7067,2022-07-22 00:12:30+00:00,1550272537581551619,@CaligirlJkidd May God wrap you in His healing arms and heal and strengthen you as you go though your recovery. 🤎,Jennife51899150
7068,2022-07-22 00:10:05+00:00,1550271930556628993,I am praying that God will heal @POTUS @JoeBiden from the symptoms of Covid-19. He is an outstanding leader no matter what angle you look at it. God Bless America 🇺🇸 https://t.co/wqsXO9mry9,mrjdptx1ny
7069,2022-07-21 23:57:53+00:00,1550268858837176322,Forgive for the hurt you cannot heal✌🏾,drvpe_jay
7070,2022-07-21 23:53:51+00:00,1550267844516003840,I can't wait for @JoshuaL05545701 to heal up so we can get his hands 🙌 ready. https://t.co/Ji5EvoFjS8,flawson34
7071,2022-07-21 23:45:20+00:00,1550265700161187840,"@CageLukeMr @PanthersDen4MR 😂 if i were 10 years younger, i'd do the same, but im 39 and do martial arts and when I do get hurt, I don't heal fast no more 😅😂",SoulCitySigma
7072,2022-07-21 23:29:40+00:00,1550261760237903872,Do not recommend this and hope everyone getting Covid has the time to take to heal and NOT work ☹️,yarjana_
7073,2022-07-21 23:13:43+00:00,1550257744388784130,"@MyFurryMurray You really did heal well, amazing Murray!",Joe18654952
7074,2022-07-21 23:09:11+00:00,1550256605995884545,Heal well and quickly dear President Biden @JoeBiden,LauraDRobb
7075,2022-07-21 22:41:36+00:00,1550249662321496068,@BidensWins We are praying for you our excellent president you are heal in Jesus name,MongerZarwea
7076,2022-07-21 22:39:20+00:00,1550249092747509760,@POTUS May God heal you quickly and completely. Wishing you and your family many blessings. 🙏🏾🙏🏾,StaceyJ1206
7077,2022-07-21 22:35:09+00:00,1550248041050955784,Just had my therapy session…and wow. I learned something so powerful today. I cannot wait to build on it and continue to heal and become a better person.,FaveEngineerJen
7078,2022-07-21 22:16:20+00:00,1550243304163495938,When I talk about community and human generosity - this is the spark of ❤️ that will help heal. https://t.co/laHT6wJLMw,UinvitedU
7079,2022-07-21 21:50:56+00:00,1550236912509648897,"Help Sue Heal https://t.co/NqItfKhbDB my sister-in law, mom to 2 kiddos and fellow realtor #cancercare #realtorlife #cancerfight #gofundme 🙏",Home_Connection
7080,2022-07-21 21:48:21+00:00,1550236263982125058,"I gather from these responces that many of you world are dealing with this loss personally.."" it is..not..your fault ""...let this be your inner mantra for..thy rest of your lives..because you must heal your families..and yes..you can...love you...7th.x...cosmic schoolhouse..ours.",DehannaMattson
7081,2022-07-21 21:38:47+00:00,1550233852391538688,"...."" Sorry for your familys' loss ""....your family must pay attention to each other now as personal fault blaming will be a constant..""it is not your faults""...a battle within that each one of you will have to realize within thy rest of your lives..your family will heal..""7th.x. https://t.co/5QwVEMcjOA",DehannaMattson
7082,2022-07-21 21:32:58+00:00,1550232389636464640,Help Sue Heal https://t.co/RS9il2rkks #gofundme #realtorlife #cancerfund #fightingforlife,Home_Connection
7083,2022-07-21 21:15:35+00:00,1550228015262711808,@HootenWilson The Fall of a Sparrow by Robert Hellenga.  My mom died suddenly when I was 13 and this is THE book that most matched the way that grief rolled through my family system.  The shock &amp; the aftershocks.  All the ways some of us turned crazy frankly.  But also the ways you heal. https://t.co/dEIhRvYsci,kathryn_tapper
7084,2022-07-21 20:55:24+00:00,1550222934752387072,@Betterw05759703 @LSD122070 @POTUS Heal well! https://t.co/LCVPDu9yVr,anaschmana
7085,2022-07-21 20:49:38+00:00,1550221483401654275,@MyFurryMurray I knew you'd heal in no time!,FrecklesXX20
7086,2022-07-21 20:46:14+00:00,1550220628258586624,#mother #pinkfloyd #thankyou #imagine #dream #heal #thru #muse https://t.co/FSBusLJmhQ,JaneDunkFL
7087,2022-07-21 20:45:38+00:00,1550220477028769794,i wish y’all shut up and go heal,princessTThere
7088,2022-07-21 20:42:10+00:00,1550219607583121409,@KatelynMascoto @clareebb Yikes 😳 Hope you heal soon 😊❤️,delsina363
7089,2022-07-21 20:29:57+00:00,1550216532285874178,How I’m tryna heal https://t.co/tOlWw3gtDk,cokewavekenneth
7090,2022-07-21 20:26:05+00:00,1550215558024536066,@NormalHarvey @SadSonya4 @MattWalshBlog No it stopped making the hole bigger so it could heal,nolan76461183
7091,2022-07-21 20:25:04+00:00,1550215301916237824,"@AlphaNewsMN Abortion breaks women's heart and soul and mind.  They look to its acceptance (by laws and socially) to heal their lifelong wound. If they were not so adversely affected we wouldn't be seeing all the radical actions;they'd have to live broken hearted without acceptance
#Abortion",debmarie54
7092,2022-07-21 20:23:57+00:00,1550215022646886400,"@Aaaannieway Bust out the 20lb sledge. I've broken up plenty of concrete that way.

...guy's hand will heal... probably.",realNickWake
7093,2022-07-21 20:21:35+00:00,1550214427160485893,@Multizord Yeah that’s true! I am wanting to level a tank but was hoping to find a bunch of others to queue with since I normally heal,Namaslays
7094,2022-07-21 20:14:37+00:00,1550212673526194180,@CreepChurch Oh no! Really?! I’m sorry. The good news is it can heal within a month!,yarrhanna
7095,2022-07-21 20:04:27+00:00,1550210116485406720,"◾️#ThursdayThoughts 
You cannot heal a lifetime of pain overnight, be patient with yourself, it takes as long as it takes to rebuild yourself. 
◾️#LifeInThePavLane™️
◾️#MentalHealthMatters #Yeg https://t.co/NL7SLAoVMd",MarkPavelich
